Date,Argentina,Australia,Austria,Belgium,Brazil,Canada,China,Denmark,Finland,France,Germany,Greece,Hong Kong,India,Indonesia,Ireland,Israel,Italy,Japan,Korea,Mexico,Netherlands,New Zealand,Norway,Philippines,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,United Kingdom,USA
2018-06-29,-0.2196,0.01078,-0.02401,0.02977,-0.08448,-0.00044,-0.05644,-0.02474,-0.01025,-0.01293,-0.0241,0.03495,-0.05218,-0.01249,-0.07538,-0.03556,0.02248,-0.00926,-0.02628,-0.06932,0.08784,0.00029,0.01842,0.01485,-0.0579,0.00406,-0.07446,0.02143,-0.00484,0.00936,-0.02685,-0.10334,-0.04946,-0.01267,0.00547
2018-07-31,0.14016,0.02222,0.04541,0.0217,0.11692,0.02251,-0.03126,0.05744,0.01168,0.03608,0.04302,-0.00225,0.01623,0.06232,0.02624,-0.00087,0.04087,0.02892,0.00393,-0.01534,0.08456,0.04071,-0.00459,0.00858,0.07455,0.04961,0.01122,0.03449,0.05432,0.06523,0.03536,0.07773,-0.07213,0.0082,0.03473
2018-08-31,-0.23707,-0.02588,-0.07355,-0.04769,-0.11998,-0.01642,-0.039,0.00087,0.02573,-0.01978,-0.0303,-0.10001,-0.02619,0.00815,0.00809,-0.019,0.02953,-0.09488,0.0019,0.01868,-0.0341,-0.02557,0.05089,-0.01225,0.02384,-0.02143,-0.02727,-0.05912,-0.01426,0.00623,0.00486,0.01761,-0.29032,-0.04995,0.03085
2018-09-28,0.04195,-0.01847,0.03078,-0.02642,0.06816,-0.00287,-0.01664,-0.03628,-0.00632,0.01144,-0.01701,-0.08221,-0.00711,-0.09157,-0.01568,-0.03831,-0.02103,0.02048,0.02328,0.00185,0.01597,-0.03474,-0.02839,0.06431,-0.08438,-0.0368,0.01987,-0.00041,0.02972,4e-05,0.00219,0.02928,0.20408,0.01605,0.00317
2018-10-31,-0.01888,-0.07606,-0.06299,-0.11681,0.17759,-0.08009,-0.11499,-0.09789,-0.09556,-0.09413,-0.08444,-0.08335,-0.11162,-0.071,-0.03204,-0.08176,-0.06021,-0.09374,-0.08474,-0.14339,-0.17416,-0.07791,-0.08471,-0.08107,-0.01036,-0.09797,-0.08641,-0.07025,-0.10087,-0.03944,-0.11796,-0.0746,-0.02338,-0.07,-0.07047
2018-11-30,0.05616,-0.00093,-0.04243,0.01347,-0.02104,0.00092,0.07318,0.03412,-0.05009,-0.01819,-0.02037,-0.03327,0.07023,0.10238,0.12197,-0.05721,0.04324,0.00615,0.00368,0.03351,-0.05429,0.02643,0.03772,-0.05568,0.04752,-0.03141,0.02886,0.01727,-0.01571,0.00239,-0.00741,-0.00303,0.12969,-0.02137,0.01701
2018-12-31,-0.04842,-0.0341,-0.11637,-0.09343,-0.02499,-0.08619,-0.06064,-0.03383,-0.00715,-0.04726,-0.0576,-0.05692,0.00018,-0.00183,0.00775,-0.05004,-0.128,-0.03439,-0.06819,-0.0306,0.0319,-0.06139,-0.0206,-0.06192,0.0146,-0.01917,-0.0117,-0.04136,-0.03255,-0.05426,-0.01394,-0.02998,-0.05328,-0.0391,-0.09158
2019-01-31,0.19721,0.06851,0.08911,0.09765,0.17681,0.12828,0.11052,0.03429,0.08264,0.05817,0.06403,0.05564,0.07699,-0.01985,0.08587,0.05189,0.12083,0.08139,0.06092,0.10261,0.09768,0.07256,0.05808,0.06436,0.08604,0.04993,0.05666,0.06215,0.05745,0.06171,0.0172,0.09681,0.17958,0.069,0.08081
2019-02-28,-0.10576,0.02463,0.02765,0.0256,-0.0529,0.02628,0.03449,0.05757,0.00953,0.04139,0.01673,0.0573,0.0585,-0.00102,-0.0457,0.05822,-0.00817,0.03426,-0.0007,-0.01961,-0.04397,0.04608,0.04031,0.01993,-0.02819,0.03097,-0.00223,0.02068,0.01679,0.04201,0.04751,-0.0068,-0.03483,0.02598,0.03117
2019-03-29,-0.08469,-0.00083,-0.03385,0.03162,-0.03974,-0.00946,0.0243,0.02062,-0.0207,0.0029,-0.01668,0.01046,0.00873,0.09115,0.00623,-0.0069,-0.0109,0.02042,-0.00342,-0.03242,0.00237,0.01053,0.04896,-0.0189,0.01856,0.01837,0.00643,-0.01675,-0.01419,0.0152,0.02283,-0.0219,-0.15926,0.00538,0.01697
2019-04-30,-0.08325,0.01173,0.06534,0.0306,-0.00967,0.02823,0.02205,-0.00577,-0.02006,0.04242,0.06499,0.06227,0.01033,0.00559,0.0059,0.05936,0.02903,0.01614,0.0138,0.00407,0.05011,0.04757,0.00676,0.0183,0.01132,0.01699,0.05983,0.03401,0.04775,0.00676,0.03966,0.01399,-0.04082,0.01811,0.03893
2019-05-31,0.11812,0.00033,-0.12794,-0.09126,0.01502,-0.0416,-0.13532,-0.03551,-0.04728,-0.07176,-0.08051,0.02554,-0.07689,0.00127,-0.04034,-0.05745,-0.1007,-0.09642,-0.03993,-0.09313,-0.07584,-0.06547,-0.01931,-0.05987,0.00564,-0.06989,-0.10393,-0.06052,-0.09758,-0.00798,-0.07781,-0.02401,-0.01989,-0.06598,-0.0654
2019-06-28,0.26599,0.05086,0.05759,0.06459,0.06094,0.05759,0.07253,0.05683,0.05643,0.08129,0.07239,0.0525,0.0689,-0.00492,0.04804,0.04259,0.03968,0.09509,0.03607,0.08475,0.02834,0.06529,0.05027,0.05005,0.02089,0.0424,0.10287,0.04435,0.09603,0.07018,0.04187,0.09571,0.07455,0.04723,0.06868
2019-07-31,-0.01276,0.00626,-0.01229,0.06063,0.02447,-0.00743,-0.00931,-0.02639,-0.01069,-0.02455,-0.03483,-0.00456,-0.0333,-0.05486,0.01322,-0.01531,0.01775,-0.01684,0.00132,-0.06189,-0.04049,0.00792,0.03973,-0.03221,0.00576,-0.00483,-0.01437,-0.04352,-0.04622,-0.00674,0.01564,-0.02604,0.1134,-0.0186,0.01424
2019-08-30,-0.50532,-0.05087,-0.05058,-0.05129,-0.09734,-0.01324,-0.04286,0.02141,-0.03358,-0.01703,-0.02951,-0.05314,-0.08638,-0.03156,-0.03733,-0.02225,-0.06336,-0.01396,-0.01046,-0.05022,-0.00759,-0.01627,-0.0701,-0.04032,-0.03456,-0.01669,-0.06977,-0.03475,-0.04292,0.00268,-0.02741,-0.03021,-0.1073,-0.05653,-0.01957
2019-09-30,0.08496,0.01869,0.02989,0.02718,0.0242,0.01962,-0.00249,-0.0077,0.02496,0.02361,0.02453,0.02096,-0.01107,0.03076,-0.02878,0.02926,0.00757,0.02514,0.0318,0.06927,0.02581,0.02566,-0.0054,0.03575,-0.01973,0.03237,0.0116,0.04063,0.04183,0.00604,0.03953,-0.01153,0.1232,0.03989,0.01626
2019-10-31,-0.05315,0.01718,0.06744,-0.04972,0.05925,-0.00379,0.04018,0.03803,-0.00265,0.03612,0.05916,0.07775,0.04651,0.0409,0.02714,0.07155,0.03633,0.0458,0.04847,0.04582,0.03468,0.0105,0.01765,-0.00949,0.04748,0.04624,0.0535,0.01579,0.0674,0.01837,0.08121,-0.01731,-0.08536,0.02488,0.02057
2019-11-29,0.07098,0.00396,-0.01859,0.00755,-0.04517,0.02306,0.01771,0.04027,-0.01811,0.01658,0.01808,0.0145,-0.01743,-0.00589,-0.0283,0.05814,0.05111,0.00446,0.00551,-0.01496,-0.02695,0.02218,0.09513,-0.02071,-0.03423,-0.00886,-0.0161,-0.00466,0.00626,0.01231,0.01533,-0.00244,0.06807,0.01253,0.03539
2019-12-31,0.13211,0.01336,0.03135,0.0271,0.11646,0.0236,0.08292,0.04586,0.05086,0.02895,0.01914,0.02733,0.03968,0.01514,0.06993,0.04467,-0.01945,0.0273,0.01954,0.08872,0.04649,0.0372,0.04962,0.06853,0.01584,0.04802,0.02962,0.03829,0.0501,0.04407,0.07178,0.00831,0.01743,0.05033,0.02772
2020-01-31,-0.02637,0.0009,-0.06225,-0.03588,-0.0759,-0.00631,-0.04822,0.01734,0.01148,-0.03493,-0.03068,-0.05047,-0.04458,-0.0081,-0.02775,-0.04435,0.04739,-0.02515,-0.01366,-0.05326,0.0136,-0.02973,-0.00686,-0.06516,-0.08007,0.04726,-0.03595,-0.02814,-0.02649,0.00786,-0.04696,-0.08598,0.01463,-0.03835,0.00074
2020-02-28,-0.08262,-0.115,-0.10851,-0.16707,-0.13417,-0.07437,0.00972,-0.06196,-0.07924,-0.08873,-0.09451,-0.22071,-0.01468,-0.07352,-0.12837,-0.072,-0.0661,-0.06705,-0.09181,-0.07303,-0.10081,-0.08014,-0.05142,-0.11599,-0.0591,-0.06757,-0.07136,-0.07319,-0.06278,-0.07938,-0.0189,-0.12568,-0.1484,-0.12637,-0.08328
2020-03-31,-0.32063,-0.25568,-0.31677,-0.16061,-0.38267,-0.21742,-0.066,-0.04416,-0.13441,-0.17855,-0.17026,-0.25953,-0.12711,-0.25425,-0.29422,-0.16858,-0.16327,-0.22531,-0.08076,-0.1182,-0.29386,-0.11189,-0.11838,-0.19668,-0.22193,-0.11017,-0.1992,-0.22173,-0.13852,-0.0547,-0.13709,-0.17839,-0.19249,-0.16361,-0.12844
2020-04-30,0.11139,0.15285,0.15128,0.0646,0.05276,0.1207,0.06299,0.08256,0.08247,0.04332,0.09313,0.0902,0.07161,0.16133,0.11786,0.0851,0.10469,0.01776,0.05398,0.08189,0.04205,0.08114,0.10452,0.10346,0.08956,0.01388,0.08343,0.00995,0.07679,0.03799,0.14098,0.14992,0.04186,0.05324,0.13022
2020-05-29,0.1985,0.04418,0.02067,0.00263,0.08448,0.03046,-0.00814,0.07394,0.08845,0.04465,0.07845,0.0457,-0.08941,-0.02854,0.03307,0.07246,0.08968,0.05118,0.05914,0.02242,0.06293,0.07107,0.03126,0.04129,0.0153,0.07147,-0.0433,0.0429,0.07475,0.02574,-0.02521,0.04277,0.05711,0.00683,0.04973
2020-06-30,0.07882,0.06841,0.02588,0.04829,0.07338,0.0337,0.08357,0.02142,0.00627,0.05784,0.05645,-0.03867,0.10323,0.0675,0.05952,0.02811,-0.00275,0.07483,-0.00144,0.07834,-0.00178,0.07102,0.12348,-0.01472,0.07875,0.00519,0.03538,0.04073,0.03289,0.03058,0.08635,0.02065,0.07364,0.01315,0.02134
2020-07-31,0.12509,0.04482,-0.01217,0.05168,0.14001,0.05748,0.08899,0.09224,0.07194,0.02434,0.04839,0.04711,-0.00843,0.10107,0.04271,0.08727,0.06523,0.03323,-0.01584,0.07244,0.02578,0.04296,0.05492,0.09559,-0.0289,0.01788,-0.00236,0.0013,0.09656,0.04064,0.14941,-0.02905,-0.0873,0.01182,0.05812
2020-08-31,-0.01395,0.04913,0.05468,0.01498,-0.09022,0.05176,0.05593,0.04072,0.08384,0.04774,0.06246,0.02482,0.07649,0.03418,0.02432,0.06183,0.00938,0.03593,0.07591,0.02082,0.00319,0.02392,0.0093,0.0738,0.00791,0.00026,0.00973,0.01645,0.05227,0.02496,-0.02129,-0.02664,-0.08358,0.02841,0.07334
2020-09-30,-0.0385,-0.07147,-0.08834,-0.04454,-0.07688,-0.05136,-0.02859,0.01249,-0.03748,-0.04682,-0.03061,-0.06164,-0.0563,0.00595,-0.13019,-0.01094,-0.08847,-0.05743,0.00255,0.02889,0.01044,-0.01224,-0.07784,-0.08305,-0.00778,-0.05298,-0.0309,-0.05557,-0.00745,-0.01548,0.01787,-0.09609,0.0048,-0.05071,-0.03851
2020-10-30,-0.00278,0.00021,-0.0181,-0.06028,-0.02574,-0.03532,0.05271,-0.02749,-0.07795,-0.04791,-0.10345,-0.13888,-0.01211,0.00948,0.08614,-0.00816,-0.00076,-0.06898,-0.01613,0.00642,0.02218,-0.02523,0.00488,-0.07506,0.07914,-0.02717,-0.02921,-0.04169,-0.04868,-0.05561,0.01303,-0.0232,-0.12565,-0.05236,-0.02704
2020-11-30,0.10183,0.15585,0.32063,0.22682,0.23671,0.13607,0.02757,0.09558,0.16307,0.22926,0.17152,0.30688,0.10877,0.08543,0.14782,0.09888,0.09713,0.26735,0.1247,0.17885,0.19431,0.13942,0.12817,0.20539,0.0756,0.13054,0.18466,0.29468,0.16183,0.09184,0.10026,0.2488,0.23513,0.16415,0.11386
2020-12-31,0.0991,0.0592,0.125,0.02283,0.13242,0.03334,0.0275,0.06939,0.02505,0.02734,0.06027,0.02834,0.05046,0.10176,0.05516,0.03566,0.08748,0.03667,0.04018,0.15627,0.0633,0.06354,-0.00365,0.05632,0.0517,0.10394,0.02666,0.02655,0.03044,0.04862,0.10291,0.02841,0.20353,0.05266,0.0398
2021-01-29,-0.12051,0.00042,0.02266,-0.02447,-0.07944,-0.01269,0.07362,-0.03747,0.01997,-0.0318,-0.01833,-0.09133,0.01991,-0.0235,-0.02761,-0.03662,0.01659,-0.04338,-0.01006,0.00569,-0.04245,0.02455,0.01302,0.00017,-0.07973,-0.01951,0.00897,-0.04574,0.02226,-0.02053,0.0652,0.00054,-0.03461,-0.00274,-0.01026
2021-02-26,0.11012,0.02182,0.04114,-0.01095,-0.06433,0.05412,-0.01041,-0.00242,-0.01227,0.04982,0.01816,0.07134,0.04702,0.05132,0.01439,0.0065,-0.00168,0.057,0.01477,0.00198,0.00244,0.03743,-0.1071,0.03306,0.01858,-0.03917,0.02595,0.05227,0.02696,-0.02319,0.04599,0.01555,-0.02445,0.03168,0.02469
2021-03-31,-0.03684,-0.00044,0.02638,0.00933,0.03256,0.04714,-0.06288,0.00341,-0.03012,0.02545,0.04088,0.04272,4e-05,0.02219,-0.06498,0.08092,-0.01794,0.04719,0.00345,0.00102,0.08376,0.04509,-0.01768,0.06337,-0.05038,0.01612,0.05052,0.00468,0.05441,0.01647,-0.00614,0.01818,-0.17049,0.02079,0.0363
2021-04-30,0.07476,0.04925,0.03616,0.06755,0.05815,0.04227,0.01327,0.06821,0.0628,0.05961,0.0264,0.07241,0.03083,-0.00967,-0.00862,0.00629,0.06257,0.00184,-0.01524,0.02968,0.02451,0.04977,0.03832,0.03511,-0.00208,-0.00505,0.02731,0.05105,0.03265,0.03312,0.07678,-0.01383,0.00549,0.0408,0.05351
2021-05-31,-0.01468,0.02757,0.12273,0.03647,0.09411,0.05291,0.0055,0.03968,0.03442,0.03862,0.02313,0.04293,0.00491,0.08529,0.01116,0.02442,-0.02444,0.05803,0.01479,0.00416,0.07745,0.01978,-0.08191,0.02348,0.0542,0.04619,-0.00927,0.05611,0.03794,0.04797,-0.01195,-0.00888,0.0137,0.03664,0.00337
2021-06-30,-0.00103,-0.01455,-0.05579,-0.02234,0.04834,-0.00232,-0.00355,0.01686,0.00049,-0.02123,-0.01793,-0.04729,-0.02083,-0.00807,-0.06652,-0.00885,0.01283,-0.03301,-0.00384,0.01248,-0.0186,-0.00344,-0.0077,-0.02029,0.01991,-0.07238,-0.02568,-0.05638,-0.02432,0.02014,0.00409,-0.03358,-0.03689,-0.02591,0.02671
2021-07-30,0.06416,-0.01318,0.02164,-0.01974,-0.06288,-0.0028,-0.14148,0.04831,0.0593,0.01638,-3e-05,-0.01842,-0.02875,0.00743,-0.02069,0.01765,0.04881,0.00381,-0.01274,-0.05708,0.02058,0.04548,-0.0052,-0.01838,-0.11706,-0.0075,0.01321,-0.01964,0.04826,0.03367,-0.02905,-0.06932,0.06361,0.0077,0.02267
2021-08-31,0.30469,0.00807,0.0565,0.00764,-0.03116,0.00061,-0.00064,0.03509,0.00383,0.00644,0.01334,0.05617,-0.01019,0.10895,0.07875,0.05905,0.00303,0.01312,0.03033,-0.01593,0.05362,0.06686,0.04388,0.02877,0.11016,0.06997,-0.0237,0.01584,-0.01206,0.01218,0.03888,0.10933,0.09206,-0.00166,0.02816
2021-09-30,-0.12054,-0.04086,0.02121,-0.04498,-0.14578,-0.02792,-0.05162,-0.05571,-0.0896,-0.04158,-0.05603,-0.03098,-0.06428,0.00516,0.03298,-0.07394,-0.0265,-0.03269,0.0206,-0.067,-0.06177,-0.07499,-0.02687,0.0371,-0.01965,-0.02737,-0.00169,-0.0304,-0.05573,-0.07605,-0.04388,-0.07508,-0.12435,-0.02348,-0.04825
2021-10-29,0.1077,0.03919,0.01153,0.03096,-0.09066,0.07438,0.03132,0.06734,0.01021,0.04455,0.02155,-0.00825,0.01243,-0.00887,0.08265,0.01373,0.05129,0.04717,-0.03372,-0.0231,-0.00262,0.06378,0.02006,0.02401,0.03293,0.06762,0.04189,0.03445,0.04902,0.06245,0.00639,0.02917,-0.00556,0.03935,0.06885
2021-11-30,-0.16473,-0.06962,-0.04077,-0.07523,-0.01784,-0.05022,-0.05998,-0.06053,-0.04987,-0.0431,-0.06524,-0.07293,-0.05568,-0.03092,-0.02929,-0.09272,-0.03049,-0.06894,-0.02493,-0.04598,-0.0666,-0.05953,-0.05925,-0.08687,0.02517,-0.06094,-0.07814,-0.10757,-0.0608,-0.01463,0.02201,-0.06016,-0.13789,-0.05659,-0.01141
2021-12-31,0.07615,0.05013,0.07082,0.06216,0.02275,0.04477,-0.03168,0.05408,0.07188,0.07034,0.05579,0.03994,0.00467,0.03671,0.01099,0.09347,0.04322,0.07321,0.01787,0.05581,0.12912,0.0298,-0.00174,0.05454,-0.02245,0.01591,0.00048,0.06257,0.06962,0.07773,0.05257,0.06432,0.02821,0.07141,0.03832
2022-01-31,0.0519,-0.08759,-0.0214,-0.05074,0.12879,-0.01016,-0.02953,-0.11322,-0.06319,-0.03887,-0.03692,0.06329,0.01006,-0.01387,0.00462,-0.07173,-0.08469,-0.02931,-0.0508,-0.10222,-0.05254,-0.11631,-0.14861,-0.00047,0.04083,-0.03985,-0.01065,-0.01699,-0.1015,-0.07806,-0.01978,0.00206,0.05619,0.00841,-0.05741
2022-02-28,-0.02201,0.04589,-0.15033,-0.00742,0.04574,0.00057,-0.03901,0.01316,-0.06838,-0.04463,-0.07096,-0.01948,-0.02796,-0.04107,0.05492,-0.04955,0.01593,-0.04841,-0.01156,0.00541,0.04867,-0.04937,0.05442,0.03954,0.00042,-0.00151,-0.01294,-0.01561,-0.0809,-0.00475,-0.02546,0.04929,-0.0124,0.00351,-0.03069
2022-03-31,0.15452,0.10584,-0.03761,0.00832,0.13764,0.05051,-0.08008,0.03061,-0.00287,-0.00723,-0.02843,-0.03297,-0.0052,0.03616,0.02074,-0.10062,-0.00087,-0.0297,-0.01402,-0.0025,0.0901,-0.01688,0.00992,0.05696,-0.02527,0.06729,0.00525,-0.01095,0.01514,0.01238,-0.02403,-0.01758,0.05462,-0.00579,0.0338
2022-04-29,-0.13223,-0.05874,-0.06483,-0.05599,-0.14933,-0.07466,-0.04118,-0.03312,-0.04417,-0.06748,-0.08565,-0.00996,-0.05101,-0.01709,0.03642,-0.04419,-0.08084,-0.07827,-0.08806,-0.06327,-0.11159,-0.10604,-0.09466,-0.0769,-0.08026,-0.0749,-0.08102,-0.03455,-0.08205,-0.05612,-0.09833,-0.05024,0.05989,-0.04033,-0.0914
2022-05-31,0.01785,-0.01572,0.02845,-0.03522,0.06238,0.01277,0.00878,-0.03932,0.00484,0.00523,0.01031,-0.02764,0.01871,-0.06039,-0.03594,0.00655,-0.05302,0.02317,0.0158,0.01802,0.04664,0.00038,-0.01782,0.02296,0.01085,0.04244,-0.03619,0.04849,-0.01053,-0.03481,0.0362,0.02238,-0.06802,0.01399,-0.00392
2022-06-30,-0.20383,-0.12138,-0.16049,-0.05986,-0.19306,-0.10612,0.0571,-0.05315,-0.07687,-0.10583,-0.13512,-0.14189,0.00924,-0.06823,-0.09688,-0.16637,-0.08362,-0.14563,-0.08024,-0.17327,-0.09822,-0.10565,-0.06852,-0.11877,-0.13635,-0.04821,-0.07473,-0.10443,-0.14369,-0.07078,-0.15248,-0.08392,-0.10343,-0.0884,-0.08416
2022-07-29,0.09093,0.06554,0.00965,-0.0004,0.05482,0.04675,-0.10012,0.07995,0.03465,0.06297,0.02348,0.031,-0.03693,0.09171,0.03126,0.07129,0.06182,0.0211,0.05691,0.05801,-0.00087,0.1041,0.06681,0.06033,0.0215,0.04709,0.05937,-0.0175,0.11327,0.04699,0.01644,-0.01928,-0.01424,0.03608,0.09214
2022-08-31,0.11042,-0.01607,-0.09308,-0.07419,0.02203,-0.04304,0.00138,-0.07933,-0.02078,-0.06347,-0.06371,-0.02059,-0.03968,0.03947,0.05115,0.01873,0.04363,-0.04644,-0.02582,-0.03335,-0.05538,-0.10519,-0.02939,-0.01664,0.02412,-0.03521,-0.02994,-0.04229,-0.10037,-0.05459,-0.01619,0.05098,0.227,-0.06474,-0.0408
2022-09-30,-0.01307,-0.12808,-0.07836,-0.06285,-0.0346,-0.08728,-0.14722,-0.11938,-0.0862,-0.08649,-0.08784,-0.09565,-0.1115,-0.06305,-0.00707,-0.13661,-0.12068,-0.06556,-0.11158,-0.18502,-0.00458,-0.1004,-0.12729,-0.19197,-0.17682,-0.12199,-0.0536,-0.08874,-0.09021,-0.06687,-0.16049,-0.06667,-0.04039,-0.09055,-0.09402
2022-10-31,0.10553,0.05247,0.10957,0.07961,0.08596,0.06317,-0.16839,0.09693,0.04145,0.09471,0.09348,0.13501,-0.12242,0.02488,0.00209,0.1105,0.08728,0.11314,0.02961,0.08351,0.13766,0.05731,0.07057,0.11084,0.09103,0.0373,-0.00073,0.0893,0.06703,0.03085,-0.05115,0.01139,0.23031,0.05936,0.07831
2022-11-30,0.06409,0.11606,0.17708,0.09435,-0.04728,0.05856,0.29605,0.12131,0.11216,0.11754,0.13968,0.08262,0.24027,0.05084,0.00585,0.08391,-0.02815,0.12891,0.09641,0.14962,0.05457,0.1719,0.1372,0.06021,0.13196,0.08744,0.10924,0.09507,0.10878,0.07869,0.22213,0.10538,0.22426,0.10365,0.05234
2022-12-30,0.12506,-0.02121,0.00354,0.03461,-0.03594,-0.05154,0.05159,0.06909,0.00337,-0.0039,0.00054,0.04506,0.0809,-0.05475,-0.04556,0.00865,-0.05533,-0.00027,0.0013,-0.06163,-0.07411,-0.0257,0.02035,-0.01663,-0.02112,0.03926,-0.00948,0.02155,-0.00424,-0.00703,-0.05637,0.03766,0.07945,-0.00509,-0.06015
2023-01-31,0.15318,0.10699,0.09505,0.04209,0.06645,0.08769,0.11776,0.01644,0.01662,0.11143,0.12407,0.12317,0.03799,-0.03078,0.02919,0.13116,0.04337,0.12644,0.06208,0.12363,0.17006,0.14635,0.07936,-0.03024,0.0543,-0.00019,0.07459,0.11061,0.07418,0.06108,0.12668,0.03702,-0.08178,0.06452,0.06476
2023-02-28,-0.02287,-0.07052,0.03624,-0.00488,-0.09368,-0.04499,-0.10376,0.02629,-0.02126,-0.00117,-0.02127,0.09014,-0.07091,-0.04673,-0.00963,0.01892,-0.04415,0.00598,-0.03868,-0.07029,-0.00352,-0.03234,-0.03096,-0.00324,-0.05165,-0.03012,-0.05348,0.02672,0.02189,-0.03393,-0.01131,-0.09548,0.0576,-0.0019,-0.02555
2023-03-31,-0.07221,-0.01626,-0.09613,0.02416,-0.00911,-0.00217,0.04503,0.06906,-0.00615,0.0305,0.0399,-0.05985,0.00765,0.01138,0.01958,0.0477,0.00685,0.00656,0.0295,0.04625,0.02993,0.04981,0.02385,-0.04811,0.01697,0.06663,0.05009,0.01274,-0.01096,0.0322,0.0278,0.03972,-0.08423,-0.01273,0.03387
2023-04-28,0.03823,0.00199,0.05504,0.01131,0.01756,0.02776,-0.05207,0.04048,-0.0029,0.04232,0.02976,0.03639,0.00426,0.04115,0.06099,0.02567,-0.01936,0.03147,0.00362,-0.00925,0.02306,-0.01938,0.00578,0.00323,0.00991,0.02736,-0.01799,0.01804,0.03249,0.05368,-0.04302,-0.03762,-0.05689,0.05034,0.01175
2023-05-31,0.02788,-0.05291,-0.10869,-0.11817,0.00411,-0.05636,-0.08704,-0.04159,-0.09454,-0.0846,-0.07222,0.08685,-0.09627,0.02759,-0.03954,-0.04343,-0.04206,-0.07557,0.01822,0.0479,-0.03017,0.00705,-0.08293,-0.09517,-0.04542,-0.10306,-0.07432,-0.05746,-0.08749,-0.04813,0.0734,-0.03291,-0.01683,-0.07037,0.00469
2023-06-30,0.25893,0.04967,0.07302,0.03837,0.14579,0.06264,0.03273,0.01911,0.00591,0.06373,0.05195,0.08549,0.02981,0.0452,-0.00648,0.05814,0.01686,0.10856,0.0399,0.0031,0.05033,0.04594,0.01635,0.0542,0.01892,0.05239,0.01709,0.08444,0.03707,0.02585,0.00549,-0.02015,-0.04407,0.0359,0.06535
2023-07-31,0.01985,0.03997,0.04654,0.07631,0.04816,0.03034,0.09831,0.00646,-0.00088,0.02093,0.03036,0.05224,0.02725,0.02879,0.01277,0.07219,0.08072,0.05902,0.0301,0.06489,0.04336,0.02678,0.02402,0.08565,0.03249,-0.00131,0.09329,0.01809,0.0152,0.03598,0.00162,0.08027,0.19215,0.03313,0.03347
2023-08-31,-0.00164,-0.05008,-0.03676,-0.03169,-0.09292,-0.04377,-0.09011,0.04339,-0.00894,-0.03876,-0.04838,-0.02759,-0.09107,-0.02075,-0.01374,-0.03773,-0.03127,-0.03889,-0.02449,-0.07601,-0.04604,-0.09035,-0.09331,-0.02754,-0.09558,-0.02572,-0.1006,-0.02973,-0.06896,-0.03545,-0.04769,-0.03143,0.07634,-0.04962,-0.0186
2023-09-29,-0.16268,-0.0357,-0.01358,-0.04249,-0.00023,-0.03247,-0.02939,-0.02862,-0.05106,-0.05367,-0.05905,-0.10377,-0.05871,0.01726,-0.03338,-0.10495,-0.00185,-0.0413,-0.02829,-0.05308,-0.06411,-0.07987,-0.03094,0.04847,0.02751,-0.06352,-0.00395,-0.02961,-0.00198,-0.05384,-0.03996,-0.09328,0.02887,-0.0095,-0.04791
2023-10-31,-0.08895,-0.0515,-0.00893,-0.03661,-0.03793,-0.05799,-0.04279,0.00285,-0.03905,-0.0379,-0.04448,0.00914,-0.02144,-0.03048,-0.08399,-0.0645,-0.12618,-0.0123,-0.0451,-0.07033,-0.06737,-0.01263,-0.05815,-0.05322,-0.0572,0.00625,-0.04681,-0.04784,-0.06162,-0.04602,-0.0166,-0.0339,-0.13144,-0.04245,-0.02394
2023-11-30,0.42244,0.09248,0.09046,0.07146,0.1301,0.10184,0.02474,0.07809,0.08622,0.095,0.13312,0.09884,-0.00017,0.06542,0.0666,0.0653,0.16164,0.09909,0.08518,0.16224,0.14746,0.13229,0.14826,0.03366,0.07932,0.09277,0.01666,0.15003,0.14913,0.09219,0.13163,0.01338,0.07827,0.06172,0.09215
2023-12-29,0.04086,0.1047,0.01403,0.028,0.06482,0.06534,-0.02565,0.03729,0.04195,0.04535,0.04404,0.00745,0.05219,0.0808,0.04084,0.06543,0.07416,0.03109,0.04253,0.06157,0.09196,0.07013,0.05814,0.04463,0.04294,0.04534,0.07138,0.01651,0.1212,0.05694,0.05308,0.05852,-0.06532,0.0439,0.04575
2024-01-31,0.03793,-0.01568,0.00781,-0.0225,-0.0595,-0.00988,-0.10628,0.05013,-0.00443,-0.00035,-0.00956,0.05845,-0.09716,0.0238,-0.02035,0.05182,0.01705,-0.00151,0.04612,-0.0999,-0.01875,0.06064,-0.02338,-0.05729,0.00959,-0.08729,-0.04419,-0.01626,-0.04149,-0.00313,-0.01267,-0.07926,0.10314,-0.01393,0.0147
2024-02-29,-0.02795,-0.01127,-0.07546,-0.00172,-0.00258,0.00514,0.08394,0.03574,-0.03558,0.02639,0.03859,0.03356,0.04589,0.02632,0.03232,0.03817,0.08783,0.05808,0.0297,0.07122,-0.02939,0.04976,-0.01016,-0.041,0.05472,-0.06748,0.00641,-0.01295,0.04849,-0.022,0.05451,-0.00117,0.03161,-0.00446,0.05203
2024-03-29,0.1261,0.02243,0.07851,0.04259,-0.02487,0.03846,0.0091,0.05144,-0.02136,0.03022,0.0383,-0.02883,-0.07014,0.00796,-0.0106,0.0516,0.01427,0.07091,0.0226,0.04798,0.05368,0.036,-0.01598,0.01929,-0.0121,-0.03513,0.03833,0.10903,-0.00337,0.00464,0.07669,-0.01234,0.0033,0.03831,0.03065
